image;roepnaam;Personalia;birthdate;birthplace;Woonplaats;Anciënniteit;Leeftijd;Geslacht;Emailadres;Fractie;Volledige naam;commissies;commissie0;commissie1;commissie2;commissie3;commissie4;commissie5;commissie6;commissie7;commissie8;commissie9;commissie10;commissie11;commissie12;commissie13;commissie14;commissie15;commissie16;commissie17;commissie18;
/images/7928_tcm118-114565.jpg;Fleur Agema;;16 september 1976;Purmerend;Den Haag;1429 dagen;34;Vrouw;;Partij voor de vrijheid  (PVV);Agema, M.;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;Bouwbegeleidingscommissie;Presidium;
/images/7863_tcm118-114629.jpg;Ewout Irrgang;;20 juli 1976;Utrecht;Amsterdam;1849 dagen;34;Man;E.Irrgang@tweedekamer.nl;Socialistische Partij  (SP);Irrgang, E.;Buitenlandse Zaken;Defensie;Europese Zaken;Economische Zaken;Financiën;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;
/images/8028_tcm118-209103.jpg;Tanja Jadnanansing;;26 april 1967;Leiden;Amsterdam;134 dagen;43;Vrouw;t.jadnanansing@tweedekamer.nl;Partij van de Arbeid  (PVDA);Jadnanansing, T.M.;Economische Zaken;Onderwijs, Cultuur en Wetenschap;Jeugd en Gezin;
/images/7921_tcm118-114632.jpg;Paulus Jansen;;2 maart 1954;Roermond;Utrecht;1429 dagen;56;Man;pjansen@sp.nl;Socialistische Partij  (SP);Jansen, P.F.C.;Wonen, Wijken en Integratie;Economische Zaken;Landbouw, Natuur en Voedselkwaliteit;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Bouwbegeleidingscommissie;
/images/8097_tcm118-209105.jpg;Léon de Jong;;31 augustus 1982;Gouda;Maarssen;134 dagen;28;Man;leon.djong@tweedekamer.nl;Partij voor de vrijheid  (PVV);Jong, L.W.E. de;Economische Zaken;Financiën;Sociale Zaken en Werkgelegenheid;Verkeer en Waterstaat;Jeugd en Gezin;
/images/7922_tcm118-114637.jpg;Sadet Karabulut;;28 april 1975;Dordrecht;Amsterdam;1429 dagen;35;Vrouw;skarabulut@sp.nl;Socialistische Partij  (SP);Karabulut, S.;Wonen, Wijken en Integratie;Economische Zaken;Financiën;Landbouw, Natuur en Voedselkwaliteit;Sociale Zaken en Werkgelegenheid;Verkeer en Waterstaat;Jeugd en Gezin;Delegatie naar de Raadgevende Interparlementaire Beneluxraad;
/images/8038_tcm118-209106.jpg;Jesse Klaver;;1 mei 1986;Roosendaal;Den Haag;134 dagen;24;Man;j.klaver@tweedekamer.nl;GroenLinks  (GL);Klaver, J.F.;Economische Zaken;Onderwijs, Cultuur en Wetenschap;Sociale Zaken en Werkgelegenheid;Volksgezondheid, Welzijn en Sport;
/images/8094_tcm118-209107.jpg;Joram van Klaveren;;23 januari 1979;Amsterdam;Almere;134 dagen;31;Man;j.vklaveren@tweedekamer.nl;Partij voor de vrijheid  (PVV);Klaveren, J.J. van;Wonen, Wijken en Integratie;Onderwijs, Cultuur en Wetenschap;Sociale Zaken en Werkgelegenheid;Verkeer en Waterstaat;Jeugd en Gezin;
/images/8021_tcm118-209108.jpg;Jetta Klijnsma;;18 maart 1957;Hoogeveen;Den Haag;134 dagen;53;Vrouw;j.klijnsma@tweedekamer.nl;Partij van de Arbeid  (PVDA);Klijnsma, J.;Economische Zaken;Onderwijs, Cultuur en Wetenschap;Sociale Zaken en Werkgelegenheid;Volksgezondheid, Welzijn en Sport;
/images/7865_tcm118-120190.jpg;Raymond Knops;;10 november 1971;Horst;Meterik;1671 dagen;38;Man;r.knops@tweedekamer.nl;Christen Democratisch Appel  (CDA);Knops, R.W.;Wonen, Wijken en Integratie;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Defensie;Delegatie naar de Raadgevende Interparlementaire Beneluxraad;Delegatie naar de Navo Assemblee;
/images/8099_tcm118-209110.jpg;Nine Kooiman;;9 december 1980;Vleuten-De Meern;Den Haag;134 dagen;29;Vrouw;n.kooiman@tweedekamer.nl;Socialistische Partij  (SP);Kooiman, C.J.E.;Justitie;Onderwijs, Cultuur en Wetenschap;Sociale Zaken en Werkgelegenheid;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;
/images/8074_tcm118-209111.jpg;Wouter Koolmees;;20 maart 1977;Capelle aan den IJssel;Rotterdam;134 dagen;33;Man;w.koolmees@tweedekamer.nl;Democraten 66  (D66);Koolmees, W.;Wonen, Wijken en Integratie;Economische Zaken;Financiën;Landbouw, Natuur en Voedselkwaliteit;Rijksuitgaven;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;
/images/7695_tcm118-114640.jpg;Ger Koopmans;;14 augustus 1962;Velden;Velden;3081 dagen;48;Man;G.Koopmans@tweedekamer.nl;Christen Democratisch Appel  (CDA);Koopmans, G.P.J.;Wonen, Wijken en Integratie;Economische Zaken;Landbouw, Natuur en Voedselkwaliteit;Verkeer en Waterstaat;
/images/7898_tcm118-114641.jpg;Ad Koppejan;;2 oktober 1962;Zoutelande;Zoutelande;1429 dagen;48;Man;a.koppejan@tweedekamer.nl;Christen Democratisch Appel  (CDA);Koppejan, A.J.;Europese Zaken;Economische Zaken;Financiën;Landbouw, Natuur en Voedselkwaliteit;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Delegatie naar de Raadgevende Interparlementaire Beneluxraad;
/images/8107_tcm118-209191.jpg;Wim Kortenoeven;;29 mei 1955;Voorburg;Den Haag;134 dagen;55;Man;w.kortenoeven@tweedekamer.nl;Partij voor de vrijheid  (PVV);Kortenoeven, W.R.F.;Buitenlandse Zaken;Defensie;Europese Zaken;Nederlands-Antilliaanse en Arubaanse Zaken;Contactgroep Verenigd Koninkrijk;Kunstcommissie;
/images/7855_tcm118-114644.jpg;Fatma Koşer Kaya;;20 februari 1968;Çarsamba (Turkije);Den Haag;2242 dagen;42;Vrouw;f.koserkaya@tweedekamer.nl;Democraten 66  (D66);Koşer Kaya, F.;Financiën;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;Tijdelijke commissie onderzoek financieel stelsel;
/images/7884_tcm118-114646.jpg;Attje Kuiken;;27 oktober 1977;Groningen;Breda;1317 dagen;33;Vrouw;a.kuiken@tweedekamer.nl;Partij van de Arbeid  (PVDA);Kuiken, A.H.;Binnenlandse Zaken en Koninkrijksrelaties;Nederlands-Antilliaanse en Arubaanse Zaken;Rijksuitgaven;
/images/8060_tcm118-213150.jpg;René Leegte;;8 juli 1968;Den Haag;Amersfoort;3 dagen;42;Man;r.leegte@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Leegte, R.W.;Vergaderingen;Plenaire vergaderingen;Commissievergaderingen;Live debatten;
/images/7925_tcm118-114650.jpg;Renske Leijten;;17 maart 1979;Leiden;Haarlem;1429 dagen;31;Vrouw;r.leijten@tweedekamer.nl;Socialistische Partij  (SP);Leijten, R.M.;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;
/images/8101_tcm118-213158.jpg;Bart De Liefde;;18 september 1976;Londen;Den Haag;3 dagen;34;Man;b.dliefde@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Liefde, B.C. de;Vergaderingen;Plenaire vergaderingen;Commissievergaderingen;Live debatten;
/images/8056_tcm118-209112.jpg;Helma Lodders;;21 juni 1968;Klundert;Zeewolde;134 dagen;42;Vrouw;h.lodders@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Lodders, W.J.H.;Wonen, Wijken en Integratie;Economische Zaken;Landbouw, Natuur en Voedselkwaliteit;Verkeer en Waterstaat;
/images/8089_tcm118-209113.jpg;Eric Lucassen;;12 november 1974;Amsterdam;Zandvoort;134 dagen;35;Man;e.lucassen@tweedekamer.nl;Partij voor de vrijheid  (PVV);Lucassen, E.;Wonen, Wijken en Integratie;Defensie;Nederlands-Antilliaanse en Arubaanse Zaken;
/images/8057_tcm118-209114.jpg;Anne-Wil Lucas-Smeerdijk;;10 januari 1975;Warnsveld;Bakkeveen;134 dagen;35;Vrouw;a.lucas-smeerdijk@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Lucas-Smeerdijk, A.W.;Wonen, Wijken en Integratie;Landbouw, Natuur en Voedselkwaliteit;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;
/images/7769_tcm118-114656.jpg;Anouchka van Miltenburg;;20 april 1967;Utrecht;Zaltbommel;2829 dagen;43;Vrouw;A.vMiltenburg@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Miltenburg, A. van;Buitenlandse Zaken;Onderwijs, Cultuur en Wetenschap;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;Nederlandse Groep van de Interparlementaire Unie;
/images/8029_tcm118-209116.jpg;Jacques Monasch;;4 januari 1962;Rotterdam;Sneek;134 dagen;48;Man;j.monasch@tweedekamer.nl;Partij van de Arbeid  (PVDA);Monasch, J.S.;Wonen, Wijken en Integratie;Defensie;Landbouw, Natuur en Voedselkwaliteit;Rijksuitgaven;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;
/images/8002_tcm118-193550.jpg;Richard de Mos;;5 mei 1976;Delft;Den Haag;423 dagen;34;Man;;Partij voor de vrijheid  (PVV);Mos, R. de;Landbouw, Natuur en Voedselkwaliteit;Onderwijs, Cultuur en Wetenschap;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Jeugd en Gezin;
/images/8052_tcm118-209117.jpg;Anne Mulder;;14 december 1969;Hoogeveen;Den Haag;134 dagen;40;Man;a.mulder@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Mulder, A.;Financiën;Justitie;Rijksuitgaven;Volksgezondheid, Welzijn en Sport;Commissie voor de Verzoekschriften en de Burgerinitiatieven;
/images/7909_tcm118-114657.jpg;Helma Neppérus;;21 juni 1950;Amsterdam;Voorschoten;1429 dagen;60;Vrouw;h.nepperus@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Neppérus, H.;Economische Zaken;Financiën;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;Strategisch Overleg Informatievoorziening;Commissie voor de Verzoekschriften en de Burgerinitiatieven;Tijdelijke commissie onderzoek financieel stelsel;
/images/6379_tcm118-114659.jpg;Atzo Nicolaï;;22 februari 1960;Delft;Amstelveen;3071 dagen;50;Man;a.nicolai@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Nicolaï, A;Buitenlandse Zaken;Defensie;Europese Zaken;Rijksuitgaven;Delegatie naar de Raadgevende Interparlementaire Beneluxraad;Interparlementaire commissie inzake de Nederlandse Taalunie;
/images/8049_tcm118-209118.jpg;Cora van Nieuwenhuizen;;12 juni 1963;Ridderkerk;Oisterwijk;134 dagen;47;Vrouw;c.vnieuwenhuizen@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Nieuwenhuizen, C. van;Economische Zaken;Rijksuitgaven;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;
/images/7824_tcm118-114660.jpg;Pieter Omtzigt;;8 januari 1974;Den Haag;Enschede;2574 dagen;36;Man;pieter.omtzigt@tweedekamer.nl;Christen Democratisch Appel  (CDA);Omtzigt, P.H.;Delegatie naar de Parlementaire Vergadering van de Raad van Europa;Europese Veiligheids- en Defensie Assemblee;
/images/7701_tcm118-114661.jpg;Henk Jan Ormel;;15 december 1955;Utrecht;Hengelo (GLD);3081 dagen;54;Man;H.Ormel@tweedekamer.nl;Christen Democratisch Appel  (CDA);Ormel, H.J.;Defensie;Europese Zaken;Justitie;Landbouw, Natuur en Voedselkwaliteit;Nederlands-Antilliaanse en Arubaanse Zaken;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Volksgezondheid, Welzijn en Sport;Delegatie naar de Raadgevende Interparlementaire Beneluxraad;Contactgroep Duitsland;Delegatie naar de Navo Assemblee;Tijdelijke commissie subsidiariteitstoets;
/images/7905_tcm118-114662.jpg;Cynthia Ortega-Martijn;;9 februari 1956;Willemstad (Curacao);Rotterdam;1429 dagen;54;Vrouw;cynthia.ortega@tweedekamer.nl;ChristenUnie  (CU);Ortega-Martijn, C.A.;Wonen, Wijken en Integratie;Economische Zaken;Landbouw, Natuur en Voedselkwaliteit;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Volksgezondheid, Welzijn en Sport;Contactgroep Verenigd Koninkrijk;
/images/7918_tcm118-114663.jpg;Esther Ouwehand;;10 juni 1976;Katwijk;Leiden;1429 dagen;34;Vrouw;;Partij voor de dieren  (PVDD);Ouwehand, E.;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Defensie;Europese Zaken;Economische Zaken;Financiën;Justitie;Landbouw, Natuur en Voedselkwaliteit;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;
/images/7857_tcm118-114665.jpg;Alexander Pechtold;;16 december 1965;Delft;Wageningen;1429 dagen;44;Man;a.pechtold@tweedekamer.nl;Democraten 66  (D66);Pechtold, A.;Wonen, Wijken en Integratie;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Defensie;Europese Zaken;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Commissie voor de Inlichtingen- en Veiligheidsdiensten;Kunstcommissie;Tijdelijke commissie subsidiariteitstoets;
/images/7889_tcm118-178835.jpg;Mariko Peters;;22 april 1969;Berkeley (VS);Den Haag;1318 dagen;41;Vrouw;m.peters@tweedekamer.nl;GroenLinks  (GL);Peters, M.;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Defensie;Europese Zaken;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Verkeer en Waterstaat;
/images/8020_tcm118-209119.jpg;Ronald Plasterk;;12 april 1957;Den Haag;Bussum;134 dagen;53;Man;r.plasterk@tweedekamer.nl;Partij van de Arbeid  (PVDA);Plasterk, R.H.A.;Financiën;Rijksuitgaven;Verkeer en Waterstaat;
/images/7906_tcm118-114668.jpg;Ronald van Raak;;30 oktober 1969;Hilvarenbeek;Amsterdam;1429 dagen;40;Man;rvraak@sp.nl;Socialistische Partij  (SP);Raak, A.A.G.M. van;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Defensie;Europese Zaken;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;Rijksuitgaven;Delegatie naar de Raadgevende Interparlementaire Beneluxraad;Interparlementaire commissie inzake de Nederlandse Taalunie;Commissie voor de emolumenten;Presidium;Commissie voor de Verzoekschriften en de Burgerinitiatieven;Commissie voor de Werkwijze;
/images/8025_tcm118-209120.jpg;Jeroen Recourt;;4 juli 1970;Dordrecht;Haarlem;134 dagen;40;Man;j.recourt@tweedekamer.nl;Partij van de Arbeid  (PVDA);Recourt, J.;Buitenlandse Zaken;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;
/images/7916_tcm118-114671.jpg;Emile Roemer;;24 augustus 1962;Boxmeer;Sambeek;1429 dagen;48;Man;e.roemer@tweedekamer.nl;Socialistische Partij  (SP);Roemer, E.G.M.;Delegatie naar de Raadgevende Interparlementaire Beneluxraad;Commissie voor de Inlichtingen- en Veiligheidsdiensten;
/images/7888_tcm118-114673.jpg;Raymond de Roon;;1 september 1952;Amsterdam;Almere;1429 dagen;58;Man;r.deroon@tweedekamer.nl;Partij voor de vrijheid  (PVV);Roon, R. de;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Europese Zaken;Justitie;Tijdelijke commissie subsidiariteitstoets;
/images/6098_tcm118-209121.jpg;André Rouvoet;;4 januari 1962;Hilversum;Woerden;4799 dagen;48;Man;a.rouvoet@tweedekamer.nl;ChristenUnie  (CU);Rouvoet, A.;Financiën;Justitie;Rijksuitgaven;Commissie voor de Inlichtingen- en Veiligheidsdiensten;
/images/7945_tcm118-120192.jpg;Sander de Rouwe;;1 november 1980;Bolsward;Bolsward;1338 dagen;29;Man;s.derouwe@tweedekamer.nl;Christen Democratisch Appel  (CDA);Rouwe, S. de;Economische Zaken;Nederlands-Antilliaanse en Arubaanse Zaken;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;
/images/7779_tcm118-114676.jpg;Diederik Samsom;;10 juli 1971;Groningen;Leiden;2829 dagen;39;Man;D.Samsom@tweedekamer.nl;Partij van de Arbeid  (PVDA);Samsom, D.M.;Buitenlandse Zaken;Defensie;Europese Zaken;Economische Zaken;Landbouw, Natuur en Voedselkwaliteit;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;
/images/7992_tcm118-169726.jpg;Jolande Sap;;22 mei 1963;Venlo;Amsterdam;787 dagen;47;Vrouw;j.sap@tweedekamer.nl;GroenLinks  (GL);Sap, J.C.M.;Financiën;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;
/images/8059_tcm118-209122.jpg;Afke Schaart;;24 oktober 1973;Zwartsluis;Wassenaar;134 dagen;37;Vrouw;afke.schaart@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Schaart, A.H.M.;Binnenlandse Zaken en Koninkrijksrelaties;Economische Zaken;Financiën;Nederlands-Antilliaanse en Arubaanse Zaken;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;
/images/8071_tcm118-209123.jpg;Gerard Schouw;;30 december 1965;Monster;Dordrecht;134 dagen;44;Man;g.schouw@tweedekamer.nl;Democraten 66  (D66);Schouw, A.G.;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Europese Zaken;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;Commissie voor de Werkwijze;
/images/8106_tcm118-209189.jpg;James Sharpe;;9 november 1962;Eindhoven;Singeorgiu de Mures Romania;134 dagen;47;Man;j.sharpe@tweedekamer.nl;Partij voor de vrijheid  (PVV);Sharpe, J.E.J.W.;Europese Zaken;Economische Zaken;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;
/images/7767_tcm118-114681.jpg;Arie Slob;;16 november 1961;Nieuwerkerk aan de Ijssel;Zwolle;3364 dagen;48;Man;A.Slob@tweedekamer.nl;ChristenUnie  (CU);Slob, A.;Binnenlandse Zaken en Koninkrijksrelaties;Justitie;Onderwijs, Cultuur en Wetenschap;Verkeer en Waterstaat;
/images/7786_tcm118-114682.jpg;Pauline Smeets;;10 februari 1959;Heerlen;Sittard;2829 dagen;51;Vrouw;P.Smeets@tweedekamer.nl;Partij van de Arbeid  (PVDA);Smeets, P.E.;Defensie;Economische Zaken;Financiën;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Delegatie naar de Raadgevende Interparlementaire Beneluxraad;Contactgroep Duitsland;
/images/7763_tcm118-147639.jpg;Margreeth Smilde;;6 juni 1954;Leeuwarden;Eelde;2474 dagen;56;Vrouw;M.Smilde@tweedekamer.nl;Christen Democratisch Appel  (CDA);Smilde, M.C.A.;Binnenlandse Zaken en Koninkrijksrelaties;Financiën;Justitie;Landbouw, Natuur en Voedselkwaliteit;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;Volksgezondheid, Welzijn en Sport;Commissie voor het Onderzoek van de Geloofsbrieven;Commissie voor de Werkwijze;
/images/7990_tcm118-157965.jpg;Manja Smits;;27 mei 1985;-;Den Haag;920 dagen;25;Vrouw;m.smits@tweedekamer.nl;Socialistische Partij  (SP);Smits, M.;Onderwijs, Cultuur en Wetenschap;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Jeugd en Gezin;
/images/6417_tcm118-114683.jpg;Janneke Snijder-Hazelhoff;;26 december 1952;Nieuwe-Pekela;Wagenborgen;3603 dagen;57;Vrouw;J.Snijder@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Snijder-Hazelhoff, J.F.;Europese Zaken;Landbouw, Natuur en Voedselkwaliteit;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;
/images/7897_tcm118-114684.jpg;Hans Spekman;;6 april 1966;Zevenhuizen;Utrecht;1429 dagen;44;Man;h.spekman@tweedekamer.nl;Partij van de Arbeid  (PVDA);Spekman, J.L.;Financiën;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;Sociale Zaken en Werkgelegenheid;
/images/6373_tcm118-114686.jpg;Kees van der Staaij;;12 september 1968;Vlaardingen;Benthuizen;4546 dagen;42;Man;C.vdStaaij@tweedekamer.nl;Staatkundig Gereformeerde Partij  (SGP);Staaij, C.G. van der;Wonen, Wijken en Integratie;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Defensie;Europese Zaken;Economische Zaken;Financiën;Justitie;Landbouw, Natuur en Voedselkwaliteit;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;Commissie voor de Inlichtingen- en Veiligheidsdiensten;Commissie voor de Werkwijze;Tijdelijke commissie subsidiariteitstoets;
/images/7710_tcm118-167246.jpg;Mirjam Sterk;;23 mei 1973;Zeist;Houten;2969 dagen;37;Vrouw;M.Sterk@tweedekamer.nl;Christen Democratisch Appel  (CDA);Sterk, W.R.C.;Wonen, Wijken en Integratie;Binnenlandse Zaken en Koninkrijksrelaties;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;Contactgroep Duitsland;
/images/8054_tcm118-209125.jpg;Ard van der Steur;;7 oktober 1969;Haarlem;Warmond;134 dagen;41;Man;secretariaat.vdsteur@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Steur, G.A. van der;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Economische Zaken;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;
/images/8061_tcm118-213152.jpg;Karin Straus;;6 april 1971;Roermond;Roermond;3 dagen;39;Vrouw;k.straus@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Straus, K.C.J.;Vergaderingen;Plenaire vergaderingen;Commissievergaderingen;Live debatten;
/images/8062_tcm118-213154.jpg;Joost Taverne;;22 september 1971;Amstelveen;Amstelveen;3 dagen;39;Man;j.taverne@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Taverne, J.;Vergaderingen;Plenaire vergaderingen;Commissievergaderingen;Live debatten;
/images/7929_tcm118-114689.jpg;Marianne Thieme;;6 maart 1972;Ede;Maarssen;1429 dagen;38;Vrouw;;Partij voor de dieren  (PVDD);Thieme, M.L.;Wonen, Wijken en Integratie;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Defensie;Europese Zaken;Economische Zaken;Financiën;Justitie;Landbouw, Natuur en Voedselkwaliteit;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Rijksuitgaven;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;Commissie voor de Inlichtingen- en Veiligheidsdiensten;
/images/6358_tcm118-209126.jpg;Frans Timmermans;;6 mei 1961;Maastricht;Heerlen;3336 dagen;49;Man;f.timmermans@tweedekamer.nl;Partij van de Arbeid  (PVDA);Timmermans, F.C.G.M.;Buitenlandse Zaken;Binnenlandse Zaken en Koninkrijksrelaties;Europese Zaken;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;Contactgroep Duitsland;
/images/8037_tcm118-209127.jpg;Liesbeth van Tongeren;;31 maart 1958;Vlaardingen;Amsterdam;134 dagen;52;Vrouw;l.vtongeren@tweedekamer.nl;GroenLinks  (GL);Tongeren, L. van;Europese Zaken;Economische Zaken;Landbouw, Natuur en Voedselkwaliteit;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;
/images/7947_tcm118-120194.jpg;Madeleine van Toorenburg;;10 mei 1968;Den Haag;Rosmalen;1338 dagen;42;Vrouw;m.vtoorenburg@tweedekamer.nl;Christen Democratisch Appel  (CDA);Toorenburg, M.M. van;Justitie;Nederlands-Antilliaanse en Arubaanse Zaken;Onderwijs, Cultuur en Wetenschap;Sociale Zaken en Werkgelegenheid;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Jeugd en Gezin;
/images/7989_tcm118-156589.jpg;Sabine Uitslag;;4 maart 1973;Westerhaar;Welsum;899 dagen;37;Vrouw;sabine.uitslag@tweedekamer.nl;Christen Democratisch Appel  (CDA);Uitslag, A.S.;Landbouw, Natuur en Voedselkwaliteit;Onderwijs, Cultuur en Wetenschap;Sociale Zaken en Werkgelegenheid;Verkeer en Waterstaat;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;Contactgroep Duitsland;
/images/7920_tcm118-114692.jpg;Paul Ulenbelt;;1 april 1952;Haaksbergen;Leiden;1429 dagen;58;Man;p.ulenbelt@tweedekamer.nl;Socialistische Partij  (SP);Ulenbelt, P.;Sociale Zaken en Werkgelegenheid;Volksgezondheid, Welzijn en Sport;
/images/7930_tcm118-114693.jpg;Eelke van der Veen;;21 juni 1946;Wonseradeel;Nieuwegein;1429 dagen;64;Man;e.vdveen@tweedekamer.nl;Partij van de Arbeid  (PVDA);Veen, E. van der;Economische Zaken;Financiën;Rijksuitgaven;Volksgezondheid, Welzijn en Sport;
/images/8073_tcm118-209128.jpg;Stientje van Veldhoven;;22 juni 1973;Utrecht;Rijswijk;134 dagen;37;Vrouw;s.vveldhoven@tweedekamer.nl;Democraten 66  (D66);Veldhoven, S. van;Wonen, Wijken en Integratie;Buitenlandse Zaken;Defensie;Europese Zaken;Economische Zaken;Financiën;Landbouw, Natuur en Voedselkwaliteit;Rijksuitgaven;Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer;Verkeer en Waterstaat;
/images/8051_tcm118-209129.jpg;Tamara Venrooy-van Ark;;11 augustus 1974;Den Haag;Nieuwerkerk aan den IJssel;134 dagen;36;Vrouw;t.venrooy-vanark@tweedekamer.nl;Volkspartij voor Vrijheid en Democratie  (VVD);Venrooy-van Ark, T.;Onderwijs, Cultuur en Wetenschap;Sociale Zaken en Werkgelegenheid;Volksgezondheid, Welzijn en Sport;Jeugd en Gezin;
